Content Load,Page Load,Blocked,DNS,Connect,Send,Wait,Receive,Body Size Request,Body Size Response,Header Size Request,Header Size Response,Total Size Request,Total Size Response,Total HTTP Timings
CL06_3062_3812,PL06_4071_5255,5,0,0,0,1375,0,0,15702,2099,1001,TRTS09_2020_3101,TRES06_14735_17040,THTTP06_1130_1411
CL04_1833_2430,PL04_2484_3223,7,0,0,0,607,0,0,15717,2099,1001,TRTS09_2020_3101,TRES06_14735_17040,THTTP03_412_626
CL04_1833_2430,PL06_4071_5255,5,0,0,0,604,0,0,12700,2285,1001,TRTS09_2020_3101,TRES05_12576_14735,THTTP03_412_626
CL03_1268_1833,PL04_2484_3223,4,0,0,0,503,0,0,8895,2285,1001,TRTS09_2020_3101,TRES04_9486_12576,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,6,0,0,0,1082,0,0,6239,2016,1001,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,6,0,0,0,1316,0,0,5667,1771,1001,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL01_below_535,PL01_below_648,0,0,0,0,0,0,0,0,1671,0,TRTS07_1486_1724,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,0,0,0,0,0,0,0,0,1671,0,TRTS07_1486_1724,TRES01_below_2559,THTTP01_below_177
CL09_6084_7536,PL08_7017_9947,1353,0,0,0,521,0,0,17757,1716,1001,TRTS07_1486_1724,TRES07_17040_21342,THTTP08_1740_2111
CL08_4813_6084,PL09_9947_14346,10,0,0,0,1556,0,0,17703,1763,1001,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL06_3062_3812,PL06_4071_5255,8,0,0,0,1411,0,0,15674,2080,1001,TRTS09_2020_3101,TRES06_14735_17040,THTTP07_1411_1740
CL05_2430_3062,PL05_3223_4071,12,0,0,0,1044,0,0,16049,2080,1001,TRTS09_2020_3101,TRES07_17040_21342,THTTP05_859_1130
CL05_2430_3062,PL06_4071_5255,5,0,0,0,1131,0,0,12634,2266,1001,TRTS09_2020_3101,TRES05_12576_14735,THTTP06_1130_1411
CL03_1268_1833,PL04_2484_3223,6,0,0,0,1074,0,0,8884,2266,1001,TRTS09_2020_3101,TRES04_9486_12576,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,4,0,0,0,1253,0,0,12532,2266,1001,TRTS09_2020_3101,TRES05_12576_14735,THTTP06_1130_1411
CL04_1833_2430,PL03_1691_2484,15,0,0,0,578,0,0,15511,2080,1020,TRTS09_2020_3101,TRES06_14735_17040,THTTP03_412_626
CL05_2430_3062,PL04_2484_3223,9,0,0,1,1635,55,738,10045,607,342,TRTS06_1189_1486,TRES04_9486_12576,THTTP07_1411_1740
CL05_2430_3062,PL04_2484_3223,23,0,0,0,1734,30,439,9003,607,342,TRTS05_925_1189,TRES03_6035_9486,THTTP08_1740_2111
CL06_3062_3812,PL04_2484_3223,5,0,0,0,1924,35,331,9605,607,342,TRTS05_925_1189,TRES04_9486_12576,THTTP08_1740_2111
CL07_3812_4813,PL05_3223_4071,1527,0,0,0,1067,43,527,10163,607,342,TRTS05_925_1189,TRES04_9486_12576,THTTP09_2111_2660
CL06_3062_3812,PL04_2484_3223,11,0,0,1,1835,160,479,9496,607,342,TRTS05_925_1189,TRES04_9486_12576,THTTP08_1740_2111
CL06_3062_3812,PL05_3223_4071,10,0,0,0,1968,65,611,10952,607,342,TRTS06_1189_1486,TRES04_9486_12576,THTTP08_1740_2111
CL06_3062_3812,PL05_3223_4071,7,0,0,1,2009,125,547,8978,607,342,TRTS05_925_1189,TRES03_6035_9486,THTTP09_2111_2660
CL06_3062_3812,PL07_5255_7017,1769,0,0,0,630,0,0,6769,2058,1020,TRTS09_2020_3101,TRES03_6035_9486,THTTP09_2111_2660
CL04_1833_2430,PL03_1691_2484,8,0,0,0,1074,0,0,9026,2051,1001,TRTS09_2020_3101,TRES04_9486_12576,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,6,0,0,0,574,0,0,18140,2143,1020,TRTS09_2020_3101,TRES07_17040_21342,THTTP03_412_626
CL03_1268_1833,PL06_4071_5255,4,0,0,0,677,0,0,6524,1848,1024,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL05_3223_4071,4,0,0,0,618,0,0,18355,1767,1005,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,4,0,0,0,652,0,0,6160,1815,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL04_2484_3223,9,0,0,0,1035,0,0,5663,1756,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,6,0,0,0,1408,0,0,6261,1815,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL07_3812_4813,PL07_5255_7017,7,0,0,0,2200,0,0,18172,1815,1005,TRTS08_1724_2020,TRES07_17040_21342,THTTP09_2111_2660
CL05_2430_3062,PL05_3223_4071,4,0,0,0,530,0,0,14947,2084,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP03_412_626
CL05_2430_3062,PL05_3223_4071,8,0,0,0,1342,0,0,13030,2270,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP06_1130_1411
CL03_1268_1833,PL05_3223_4071,599,0,0,1,274,372,0,18201,1078,415,TRTS05_925_1189,TRES07_17040_21342,THTTP06_1130_1411
CL01_below_535,PL01_below_648,0,0,0,0,0,0,0,0,1592,0,TRTS07_1486_1724,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL05_3223_4071,5,0,0,0,1217,0,0,15330,2084,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP06_1130_1411
CL05_2430_3062,PL05_3223_4071,7,0,0,0,597,0,0,12587,2270,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP03_412_626
CL04_1833_2430,PL05_3223_4071,3,0,0,0,1125,0,0,8754,2270,1005,TRTS09_2020_3101,TRES04_9486_12576,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,7,0,0,0,582,0,0,12778,2270,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP03_412_626
CL01_below_535,PL01_below_648,4,0,0,0,4,0,0,0,2012,0,TRTS08_1724_2020,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,893,0,0,0,890,5,0,0,2031,0,TRTS09_2020_3101,TRES01_below_2559,THTTP08_1740_2111
CL03_1268_1833,PL03_1691_2484,5,0,0,0,719,0,0,5627,1756,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL03_1691_2484,30,0,0,0,1502,0,0,6211,1684,1005,TRTS07_1486_1724,TRES03_6035_9486,THTTP07_1411_1740
CL02_535_1268,PL02_648_1691,14,0,0,0,261,335,0,18439,1294,415,TRTS06_1189_1486,TRES07_17040_21342,THTTP03_412_626
CL04_1833_2430,PL05_3223_4071,5,0,0,0,1370,0,0,7646,1871,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL06_4071_5255,4,0,0,0,720,0,0,6679,1825,1001,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL01_below_648,1133,0,0,0,546,0,0,7613,1867,1001,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL05_2430_3062,PL06_4071_5255,5,0,0,0,597,0,0,17464,1811,1001,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
CL01_below_535,PL01_below_648,0,0,0,0,0,0,0,0,1706,0,TRTS07_1486_1724,TRES01_below_2559,THTTP01_below_177
CL07_3812_4813,PL07_5255_7017,1532,0,0,0,612,0,0,17753,1763,1001,TRTS08_1724_2020,TRES07_17040_21342,THTTP09_2111_2660
CL04_1833_2430,PL01_below_648,4,0,0,0,669,0,0,16131,2080,1001,TRTS09_2020_3101,TRES07_17040_21342,THTTP04_626_859
CL02_535_1268,PL01_below_648,4,0,0,0,588,0,0,8258,2053,1001,TRTS09_2020_3101,TRES03_6035_9486,THTTP03_412_626
CL07_3812_4813,PL07_5255_7017,8,0,0,0,593,0,0,8234,1762,1001,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL06_3062_3812,PL07_5255_7017,7,0,0,0,1477,0,0,16123,2080,1001,TRTS09_2020_3101,TRES07_17040_21342,THTTP07_1411_1740
CL06_3062_3812,PL06_4071_5255,6,0,0,0,621,0,0,12485,2266,1001,TRTS09_2020_3101,TRES05_12576_14735,THTTP04_626_859
CL04_1833_2430,PL05_3223_4071,4,0,0,0,1505,0,0,9552,2266,1001,TRTS09_2020_3101,TRES04_9486_12576,THTTP07_1411_1740
CL05_2430_3062,PL05_3223_4071,4,0,0,0,1233,0,0,17917,2007,1001,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL04_1833_2430,PL04_2484_3223,5,0,0,0,1416,0,0,3931,1735,1001,TRTS08_1724_2020,TRES02_2559_6035,THTTP07_1411_1740
CL05_2430_3062,PL06_4071_5255,5,0,0,0,1263,0,0,16482,2124,1001,TRTS09_2020_3101,TRES07_17040_21342,THTTP06_1130_1411
CL03_1268_1833,PL06_4071_5255,6,0,0,0,1236,0,0,6542,2034,1001,TRTS09_2020_3101,TRES03_6035_9486,THTTP06_1130_1411
CL06_3062_3812,PL05_3223_4071,7,0,0,0,953,967,0,15044,1964,885,TRTS08_1724_2020,TRES06_14735_17040,THTTP08_1740_2111
CL06_3062_3812,PL05_3223_4071,5,0,0,0,2025,638,0,6191,2001,1024,TRTS08_1724_2020,TRES03_6035_9486,THTTP10_2660_up
CL02_535_1268,PL02_648_1691,4,0,0,0,495,0,0,5384,1756,999,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL02_535_1268,PL02_648_1691,8,0,0,0,682,19,0,6219,2001,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,5,0,0,0,1155,41,0,5543,1729,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL03_1691_2484,4,0,0,0,787,0,0,5088,1736,1024,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL05_3223_4071,7,0,0,0,1446,10,0,5111,1768,1030,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL03_1268_1833,PL03_1691_2484,7,0,0,0,933,7,0,5109,1736,1030,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL06_3062_3812,PL06_4071_5255,8,0,0,0,1410,286,0,16641,1750,1005,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL02_535_1268,PL08_7017_9947,8,0,0,0,690,77,0,6671,2043,1005,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL02_535_1268,PL08_7017_9947,6,0,0,0,603,66,0,6601,1880,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL03_1268_1833,PL04_2484_3223,4,0,0,0,602,0,0,6157,1875,999,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL01_below_535,PL01_below_648,3,0,0,1,1103,0,0,213,1723,237,TRTS07_1486_1724,TRES01_below_2559,THTTP05_859_1130
CL01_below_535,PL01_below_648,0,0,0,0,0,0,0,0,1675,0,TRTS07_1486_1724,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL06_4071_5255,4,0,0,0,1442,797,0,14858,2084,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP09_2111_2660
CL04_1833_2430,PL04_2484_3223,6,0,0,0,601,311,0,15145,2084,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,4,0,0,0,1209,259,0,13192,2270,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP07_1411_1740
CL02_535_1268,PL03_1691_2484,4,0,0,0,562,13,0,7010,2270,1005,TRTS09_2020_3101,TRES03_6035_9486,THTTP03_412_626
CL06_3062_3812,PL06_4071_5255,5,0,0,0,1523,855,0,14651,2270,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP09_2111_2660
CL03_1268_1833,PL02_648_1691,7,0,0,0,475,21,0,6239,2001,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL02_535_1268,PL02_648_1691,4,0,0,0,424,18,0,5998,1756,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL09_6084_7536,PL09_9947_14346,1745,0,0,0,451,0,0,0,619,1204,TRTS03_573_737,TRES01_below_2559,THTTP09_2111_2660
CL03_1268_1833,PL03_1691_2484,15,0,0,0,1112,70,0,6391,877,1046,TRTS04_737_925,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL03_1691_2484,8,0,0,0,1045,0,0,0,944,1136,TRTS05_925_1189,TRES01_below_2559,THTTP05_859_1130
CL03_1268_1833,PL03_1691_2484,11,0,0,0,1174,1,0,0,922,1229,TRTS04_737_925,TRES01_below_2559,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,7,0,0,0,809,33,0,7489,704,1046,TRTS03_573_737,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL08_7017_9947,4,0,0,0,1346,12,0,6806,1806,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL05_2430_3062,PL04_2484_3223,8,0,0,0,1317,590,0,15250,1806,1528,TRTS08_1724_2020,TRES06_14735_17040,THTTP08_1740_2111
CL05_2430_3062,PL05_3223_4071,6,0,0,0,1217,145,0,13298,1967,1005,TRTS08_1724_2020,TRES05_12576_14735,THTTP06_1130_1411
CL05_2430_3062,PL05_3223_4071,4,0,0,0,1169,48,0,14035,2128,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP06_1130_1411
CL05_2430_3062,PL04_2484_3223,4,0,0,0,723,245,0,12249,2128,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP05_859_1130
CL04_1833_2430,PL04_2484_3223,7,0,0,0,587,349,0,12891,2128,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP05_859_1130
CL03_1268_1833,PL08_7017_9947,6,0,0,0,658,12,0,6703,1967,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL03_1268_1833,PL05_3223_4071,6,0,0,0,1016,21,0,6639,2049,1005,TRTS09_2020_3101,TRES03_6035_9486,THTTP05_859_1130
CL02_535_1268,PL08_7017_9947,4,0,0,0,637,62,0,6675,1864,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL10_7536_up,PL08_7017_9947,7,0,0,0,1228,0,1862,3109,2263,1390,TRTS10_3101_up,TRES02_2559_6035,THTTP06_1130_1411
CL10_7536_up,PL08_7017_9947,4,0,0,0,1475,19,0,2885,2234,1391,TRTS09_2020_3101,TRES02_2559_6035,THTTP07_1411_1740
CL06_3062_3812,PL05_3223_4071,6,0,0,0,1277,339,0,15162,2101,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP07_1411_1740
CL06_3062_3812,PL05_3223_4071,5,0,0,0,1254,452,0,14564,2288,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP07_1411_1740
CL06_3062_3812,PL06_4071_5255,4,0,0,0,1402,297,0,13650,2288,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP07_1411_1740
CL01_below_535,PL01_below_648,4,0,0,0,4,0,0,0,2288,0,TRTS09_2020_3101,TRES01_below_2559,THTTP01_below_177
CL07_3812_4813,PL06_4071_5255,4,0,0,0,2055,640,0,10830,2288,1005,TRTS09_2020_3101,TRES04_9486_12576,THTTP10_2660_up
CL05_2430_3062,PL04_2484_3223,4,0,0,0,625,316,0,10863,2289,1005,TRTS09_2020_3101,TRES04_9486_12576,THTTP05_859_1130
CL04_1833_2430,PL04_2484_3223,7,0,0,0,632,293,0,10816,2291,1005,TRTS09_2020_3101,TRES04_9486_12576,THTTP05_859_1130
CL01_below_535,PL01_below_648,5,0,0,0,5,0,0,0,2292,0,TRTS09_2020_3101,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL04_2484_3223,8,0,0,0,620,375,0,10813,2292,1005,TRTS09_2020_3101,TRES04_9486_12576,THTTP05_859_1130
CL06_3062_3812,PL06_4071_5255,5,0,0,0,1243,416,0,16852,2292,1005,TRTS09_2020_3101,TRES07_17040_21342,THTTP07_1411_1740
CL05_2430_3062,PL06_4071_5255,4,0,0,0,1204,358,0,16826,2292,935,TRTS09_2020_3101,TRES07_17040_21342,THTTP07_1411_1740
CL04_1833_2430,PL05_3223_4071,4,0,0,0,631,341,0,11452,2292,1005,TRTS09_2020_3101,TRES04_9486_12576,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,6,0,0,0,934,450,0,16920,2292,1005,TRTS09_2020_3101,TRES07_17040_21342,THTTP06_1130_1411
CL01_below_535,PL01_below_648,13,0,0,0,13,0,0,0,2058,0,TRTS09_2020_3101,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL05_3223_4071,5,0,0,0,910,1009,0,15297,2082,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP08_1740_2111
CL04_1833_2430,PL04_2484_3223,11,0,0,0,613,295,0,13329,2268,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP05_859_1130
CL02_535_1268,PL03_1691_2484,6,0,0,0,594,27,0,7972,2268,1005,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL01_below_648,11,0,0,0,659,294,0,13442,2268,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,4,0,0,0,553,305,0,15556,2082,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP05_859_1130
CL02_535_1268,PL02_648_1691,4,0,0,0,499,23,0,6236,1767,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL07_3812_4813,PL09_9947_14346,397,0,0,0,394,0,0,0,619,1204,TRTS03_573_737,TRES01_below_2559,THTTP04_626_859
CL01_below_535,PL01_below_648,5,0,0,0,5,0,0,0,791,0,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,8,0,0,0,8,0,0,0,919,0,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL08_7017_9947,10,0,0,0,1232,34,0,12862,846,1046,TRTS04_737_925,TRES05_12576_14735,THTTP06_1130_1411
CL01_below_535,PL01_below_648,6,0,0,0,2104,116,0,4187,965,1046,TRTS05_925_1189,TRES02_2559_6035,THTTP09_2111_2660
CL02_535_1268,PL02_648_1691,7,0,0,0,714,223,0,13532,846,1046,TRTS04_737_925,TRES05_12576_14735,THTTP05_859_1130
CL03_1268_1833,PL04_2484_3223,4,0,0,0,932,2,0,3890,1996,1005,TRTS08_1724_2020,TRES02_2559_6035,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,5,0,0,0,653,394,0,16327,2082,1005,TRTS09_2020_3101,TRES07_17040_21342,THTTP05_859_1130
CL01_below_535,PL01_below_648,4,0,0,0,4,0,0,0,2268,0,TRTS09_2020_3101,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL05_3223_4071,6,0,0,0,928,908,0,18559,2268,1005,TRTS09_2020_3101,TRES07_17040_21342,THTTP08_1740_2111
CL01_below_535,PL01_below_648,5,0,0,0,527,342,0,13232,2268,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,4,0,0,0,660,262,0,15647,2082,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP05_859_1130
CL05_2430_3062,PL05_3223_4071,5,0,0,0,857,757,0,15845,2268,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP07_1411_1740
CL05_2430_3062,PL05_3223_4071,5,0,0,0,1732,260,0,12703,2268,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP08_1740_2111
CL04_1833_2430,PL04_2484_3223,4,0,0,0,1181,18,0,6192,1999,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL03_1691_2484,7,0,0,0,676,26,0,339,1098,529,TRTS05_925_1189,TRES01_below_2559,THTTP04_626_859
CL02_535_1268,PL02_648_1691,4,0,0,0,147,610,0,19287,1418,415,TRTS06_1189_1486,TRES07_17040_21342,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,5,0,0,0,132,0,0,312,1071,502,TRTS05_925_1189,TRES01_below_2559,THTTP01_below_177
CL10_7536_up,PL08_7017_9947,7,0,0,0,897,923,0,17500,2197,1017,TRTS09_2020_3101,TRES07_17040_21342,THTTP08_1740_2111
CL07_3812_4813,PL08_7017_9947,6,0,0,0,1109,1,1315,0,1499,1350,TRTS09_2020_3101,TRES01_below_2559,THTTP05_859_1130
CL03_1268_1833,PL03_1691_2484,27,0,0,0,1132,18,0,6663,2150,1017,TRTS09_2020_3101,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL03_1691_2484,4,0,0,1,885,9,0,4455,2337,1017,TRTS09_2020_3101,TRES02_2559_6035,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,7,0,0,0,2161,643,0,17384,1896,1017,TRTS08_1724_2020,TRES07_17040_21342,THTTP10_2660_up
CL04_1833_2430,PL03_1691_2484,233,0,0,0,901,83,0,7951,1633,647,TRTS07_1486_1724,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL06_4071_5255,8,0,0,0,768,326,0,6574,2185,1017,TRTS09_2020_3101,TRES03_6035_9486,THTTP05_859_1130
CL01_below_535,PL01_below_648,5,0,0,0,575,581,0,8101,2204,1017,TRTS09_2020_3101,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL05_3223_4071,5,0,0,0,643,93,0,8077,2204,1017,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL02_535_1268,PL05_3223_4071,5,0,0,0,572,15,0,6534,1954,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL03_1268_1833,PL02_648_1691,18,0,0,0,772,33,0,8096,2204,1036,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL02_535_1268,PL04_2484_3223,4,0,0,0,475,239,0,6491,2185,1017,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,4,0,0,0,178,2,0,314,1073,504,TRTS05_925_1189,TRES01_below_2559,THTTP02_177_412
CL02_535_1268,PL03_1691_2484,4,0,0,1,521,468,0,18092,1287,415,TRTS06_1189_1486,TRES07_17040_21342,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,781,0,0,0,536,270,0,7913,1633,647,TRTS07_1486_1724,TRES03_6035_9486,THTTP07_1411_1740
CL05_2430_3062,PL04_2484_3223,6,0,0,1,766,92,0,14705,2084,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP05_859_1130
CL05_2430_3062,PL05_3223_4071,4,0,0,0,1261,639,0,17681,2173,1005,TRTS09_2020_3101,TRES07_17040_21342,THTTP08_1740_2111
CL03_1268_1833,PL04_2484_3223,4,0,0,0,1076,45,0,6166,1783,935,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL09_6084_7536,PL08_7017_9947,897,0,0,0,292,0,0,5438,371,338,TRTS01_below_426,TRES02_2559_6035,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,727,0,0,0,213,0,68,2573,384,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL02_535_1268,PL02_648_1691,5,0,0,0,830,0,61,2588,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL02_535_1268,PL02_648_1691,8,0,0,0,1087,0,61,3141,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL03_1268_1833,PL03_1691_2484,17,0,0,0,1573,0,61,3065,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP07_1411_1740
CL02_535_1268,PL02_648_1691,5,0,0,0,789,0,62,3066,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL02_535_1268,PL02_648_1691,5,0,0,0,818,0,62,3086,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL03_1268_1833,PL02_648_1691,4,0,0,0,1269,0,62,3085,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,6,0,0,0,741,0,62,3048,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL02_535_1268,PL02_648_1691,7,0,0,0,770,0,62,3104,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL02_535_1268,PL02_648_1691,8,0,0,0,832,0,62,3370,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL04_1833_2430,PL03_1691_2484,1439,0,0,0,276,0,121,2614,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP07_1411_1740
CL01_below_535,PL01_below_648,4,0,0,0,229,0,62,2456,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP02_177_412
CL01_below_535,PL07_5255_7017,5,0,0,0,226,0,62,2871,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP02_177_412
CL03_1268_1833,PL02_648_1691,6,0,0,0,1180,0,42,2969,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP06_1130_1411
CL07_3812_4813,PL01_below_648,1545,0,0,0,583,308,0,18133,1675,1005,TRTS07_1486_1724,TRES07_17040_21342,THTTP09_2111_2660
CL04_1833_2430,PL05_3223_4071,5,0,0,0,602,48,0,13739,2084,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP04_626_859
CL03_1268_1833,PL04_2484_3223,5,0,0,1,478,29,0,10588,2057,1005,TRTS09_2020_3101,TRES04_9486_12576,THTTP03_412_626
CL06_3062_3812,PL05_3223_4071,1610,0,0,0,822,32,0,7991,1556,976,TRTS07_1486_1724,TRES03_6035_9486,THTTP09_2111_2660
CL08_4813_6084,PL08_7017_9947,1615,0,0,0,1375,482,0,17990,1675,1005,TRTS07_1486_1724,TRES07_17040_21342,THTTP10_2660_up
CL05_2430_3062,PL05_3223_4071,8,0,0,0,855,51,0,13642,2084,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,4,0,0,1,706,83,0,12778,2270,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP04_626_859
CL02_535_1268,PL03_1691_2484,4,0,0,0,473,11,0,6214,2001,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL02_535_1268,PL02_648_1691,6,0,0,0,465,13,0,5503,1756,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,6,0,0,0,1053,20,0,6213,2001,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL07_3812_4813,PL07_5255_7017,1918,0,0,0,810,314,0,17216,1675,1005,TRTS07_1486_1724,TRES07_17040_21342,THTTP10_2660_up
CL02_535_1268,PL02_648_1691,4,0,0,0,440,34,0,6304,1812,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL04_1833_2430,PL03_1691_2484,4,0,0,0,1222,128,0,8372,1765,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,4,0,0,0,589,19,0,7527,1852,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
