CallCnt,ScreenCnt,AppCnt,BatteryValue
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN04_8_12,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT06_38_52
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT03_16_20
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT03_16_20
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT02_13_16
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT01_below_13
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT01_below_13
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT01_below_13
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT01_below_13
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT01_below_13
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT01_below_13
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT01_below_13
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT01_below_13
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT01_below_13
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT01_below_13
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT05_27_38
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS2_0_1,SCREEN06_18_27,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT04_20_27
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT06_38_52
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT09_80_91
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT09_80_91
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT09_80_91
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT09_80_91
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT10_91_up
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT09_80_91
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT09_80_91
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT09_80_91
CALLS1_below_0,SCREEN05_12_18,APPS01_below_19,BATT09_80_91
